data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,popurality,rating
90,Japan,Kyoto,센오쿠 박고관,알 수 없음,,,,국제전화번호: +81 75-771-6411 홈페이지: https://www.sen-oku.or.jp/kyoto,https://www.google.com/maps/place/?q=place_id:ChIJuzVohB4JAWAR3vidY0KjaZM,486,4.3
91,Japan,Kyoto,교토 부청 1호관,"월, 토, 일: 휴무; 화, 수, 목, 금: 오전 10:00 ~ 오후 5:00",,,,국제전화번호: +81 75-414-5435 홈페이지: http://www.pref.kyoto.jp/qhonkan/,https://www.google.com/maps/place/?q=place_id:ChIJi9uor3kIAWARb0XT6ZQYB7U,485,4
92,Japan,Kyoto,Kyoto Station Skyway,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 10:00",,,, 홈페이지: https://www.kyoto-station-building.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJbZ1kX64IAWARukKnIGuFdIc,469,4.4
93,Japan,Kyoto,Museum EKI Kyoto,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 7:30",,,,국제전화번호: +81 75-352-1111 홈페이지: http://kyoto.wjr-isetan.co.jp/museum/,https://www.google.com/maps/place/?q=place_id:ChIJKRpFOpoIAWAR6Hogd9JuLDU,467,4.2
94,Japan,Kyoto,녹원사 사리전 (금각),"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 75-461-0013 홈페이지: https://www.shokoku-ji.jp/kinkakuji/,https://www.google.com/maps/place/?q=place_id:ChIJf2s61SCoAWARVtK8cnSu6zw,443,4.7
95,Japan,Kyoto,교토만화경뮤지엄,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 6:00",,,,국제전화번호: +81 75-254-7902 홈페이지: http://k-kaleido.org/,https://www.google.com/maps/place/?q=place_id:ChIJcan9iI8IAWAR5s3SC2TRd8I,426,4.1
96,Japan,Kyoto,Bamboo Path (Take-no-michi),"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, 홈페이지: https://www.muko-kankou.jp/recommend/detail.html?id=585,https://www.google.com/maps/place/?q=place_id:ChIJ-aVI9qQGAWAR-IvoGF5RVe4,412,4.2
97,Japan,Kyoto,라쿠 미술관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 4:30",,,,국제전화번호: +81 75-414-0304 홈페이지: http://www.raku-yaki.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJu0LaFHYIAWARCl38kEkAwFg,404,4.3
98,Japan,Kyoto,미사야마 공원,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 75-882-7019 홈페이지: https://mamop.jp/20150329/72175,https://www.google.com/maps/place/?q=place_id:ChIJLQuHgpoIAWARp9YUbXdfY04,401,3.9
99,Japan,Kyoto,히가시야마 산정공원 전망대,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, ,https://www.google.com/maps/place/?q=place_id:ChIJN6iEqtcIAWARuxydli0Ex54,387,4.2
100,Japan,Kyoto,쇼덴지,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 75-491-3259 홈페이지: http://shodenji-kyoto.jp/,https://www.google.com/maps/place/?q=place_id:ChIJEbE262uoAWAR6Ls9QAVuqe0,368,4.6
101,Japan,Kyoto,용안사 방장정원,"월, 화, 수, 목, 금, 토, 일: 오전 8:00 ~ 오후 5:00",,,,국제전화번호: +81 75-463-2216 홈페이지: http://www.ryoanji.jp/smph/garden/index.html,https://www.google.com/maps/place/?q=place_id:ChIJ3asJPSqoAWARaecNxjPnh8s,345,4.4
102,Japan,Kyoto,"Kahitsukan, Kyoto Modern Art Museum","월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 6:00",,,,국제전화번호: +81 75-525-1311 홈페이지: http://www.kahitsukan.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJQ_DDjsEIAWARM8Z4Xt2eIxo,343,4.1
103,Japan,Kyoto,기요미즈산넨자카 미술관,"월, 화: 휴무; 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00",,,,국제전화번호: +81 75-532-4270 홈페이지: http://sannenzaka-museum.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJPQo3pCFSAGARoF7B58EBmi4,343,4.3
104,Japan,Kyoto,귀무덤,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, 홈페이지: http://www2.city.kyoto.lg.jp/somu/rekishi/fm/ishibumi/html/hi140.html,https://www.google.com/maps/place/?q=place_id:ChIJYev0OrYIAWAREPyMTjjPYiQ,308,4.2
105,Japan,Kyoto,간인노미야 저택 터,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 4:30",,,,국제전화번호: +81 75-211-6348 홈페이지: https://kan-in-nomiya-teiato.jp/,https://www.google.com/maps/place/?q=place_id:ChIJq6raGX0IAWARydMTs2A7TfA,283,4.3
106,Japan,Kyoto,미도로가이케,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 75-414-4706 홈페이지: https://www.pref.kyoto.jp/kankyo/rdb/geo/db/sur0077.html,https://www.google.com/maps/place/?q=place_id:ChIJxQqG4_SnAWARfYV02Ryp8oY,274,3.8
107,Japan,Kyoto,Kyoto Samurai,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 9:30",,,,국제전화번호: +81 90-7897-5238 홈페이지: https://www.kyoto-samurai.jp/,https://www.google.com/maps/place/?q=place_id:ChIJC6tdCvcJAWARcZNbv5hCQuk,247,5
108,Japan,Kyoto,관공대 유원지,"월, 화, 수, 목, 금, 토: 오전 10:00 ~ 오후 4:00; 일: 오전 10:00 ~ 오후 4:30",,,,국제전화번호: +81 75-871-1221 홈페이지: http://www.parkway-hankyu.com/,https://www.google.com/maps/place/?q=place_id:ChIJ6Vzd3dKrAWARyoicSuxcKM4,244,3.7
109,Japan,Kyoto,Samurai Kembu Theater,"월, 화, 금, 토: 오전 9:30 ~ 오후 6:30; 수: 오전 9:00 ~ 오후 6:30; 목, 일: 휴무",,,,국제전화번호: +81 75-751-2033 홈페이지: https://www.samurai-kenbu.jp/,https://www.google.com/maps/place/?q=place_id:ChIJXQxzcPgMAWAR2MVdzqV2kkY,240,4.6
110,Japan,Kyoto,Shirakawa Lane,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, ,https://www.google.com/maps/place/?q=place_id:ChIJh8ezaNwJAWARmKlGTSmqPJc,239,4.7
111,Japan,Kyoto,오무로자쿠라,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,, 홈페이지: http://ninnaji.jp/cherry_tree.html,https://www.google.com/maps/place/?q=place_id:ChIJ36c6738HAWARGn4WjNPcVok,239,4.4
112,Japan,Kyoto,진종본묘 어영당,"월, 토, 일: 오전 5:50 ~ 오후 5:30; 화, 수, 목, 금: 오전 5:50 ~ 오후 5:00",,,,국제전화번호: +81 75-371-9181 홈페이지: http://www.higashihonganji.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJd7m9raUIAWAR3HVEAyIB0oA,238,4.5
113,Japan,Kyoto,池田屋騒動之址,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, 홈페이지: https://www.kyoto-wel.com/mailmag/ms0404/mm.htm,https://www.google.com/maps/place/?q=place_id:ChIJre6zF5MIAWAR3KqwVcx7mcQ,237,3.8
114,Japan,Kyoto,Kanzaki Beach,알 수 없음,,,,국제전화번호: +81 773-82-5120 홈페이지: http://www.maizuru-kanko.net/spot/sightseeing/kanzaki.php,https://www.google.com/maps/place/?q=place_id:ChIJmSF4_ayP_18RxqayBpBDRLc,237,4
115,Japan,Kyoto,교토시미술관 별관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 6:00",,,,국제전화번호: +81 75-771-4334 홈페이지: https://kyotocity-kyocera.museum/,https://www.google.com/maps/place/?q=place_id:ChIJnYHfm-UIAWAR9W8fpV2ebO8,236,4
116,Japan,Kyoto,Kyoto Samurai Experience/和樂Waraku,"월, 화, 수, 목, 금: 오전 10:00 ~ 오후 12:00, 오후 1:00~5:00; 토, 일: 휴무",,,,국제전화번호: +81 75-841-2936 홈페이지: http://waraku-kyoto.com/en/,https://www.google.com/maps/place/?q=place_id:ChIJWwJ0_isGAWARhUGCzK2kXyc,234,4.9
117,Japan,Kyoto,Taishogun Shopping Street - Ichijo Yokai Street,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00",,,,국제전화번호: +81 75-461-2520 홈페이지: http://kyoto-taisyogun.com/,https://www.google.com/maps/place/?q=place_id:ChIJKzqZc-sHAWARaw1JSuh5uyY,216,3.3
118,Japan,Kyoto,Mount Kurama,알 수 없음,,,, ,https://www.google.com/maps/place/?q=place_id:ChIJ6a8_VnOmAWAR9BE06LsdYMo,214,4.8
119,Japan,Kyoto,라조몬,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, 홈페이지: https://www2.city.kyoto.lg.jp/somu/rekishi/fm/nenpyou/htmlsheet/toshi05.html,https://www.google.com/maps/place/?q=place_id:ChIJJajdfw8GAWARpYpOguQ6iUU,213,3.5
120,Japan,Kyoto,교토 부립 루리케이 자연 공원,알 수 없음,,,,국제전화번호: +81 75-414-4706 홈페이지: http://www.pref.kyoto.jp/shizen-koen/rur.html,https://www.google.com/maps/place/?q=place_id:ChIJjWrO5cxEAGARG2hhV3q9dVA,209,3.9
121,Japan,Kyoto,Tea Ceremony Camellia FLOWER,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 6:00",,,,국제전화번호: +81 75-525-3238 홈페이지: https://tea-kyoto.com/,https://www.google.com/maps/place/?q=place_id:ChIJOY7KHdAIAWARRjTyaaPL3cU,203,4.7
122,Japan,Kyoto,실상원(実相院),"월, 화, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00; 수: 휴무",,,,국제전화번호: +81 75-781-6454 홈페이지: https://www.jissoin.com/,https://maps.app.goo.gl/8DrgH3NuDrdW3u6h7,953,4
123,Japan,Kyoto,교토 시 역사자료관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 75-241-4312 홈페이지: http://www.city.kyoto.lg.jp/bunshi/page/0000003963.html,https://www.google.com/maps/place/?q=place_id:ChIJNycNbYoIAWARdvTrh06k98o,199,3.9
124,Japan,Kyoto,Rissei Garden Hulic Kyoto,알 수 없음,,,, 홈페이지: https://www.hulic.co.jp/business/rent/hotel/272,https://www.google.com/maps/place/?q=place_id:ChIJOyDm2pQIAWARqjQxY7MmK0U,196,4
125,Japan,Kyoto,리쓰메이칸대학 국제평화뮤지엄,"월, 화, 수, 목, 금, 토: 오전 9:30 ~ 오후 4:30; 일: 휴무",,,,국제전화번호: +81 75-465-8151 홈페이지: https://rwp-museum.jp/en/,https://www.google.com/maps/place/?q=place_id:ChIJU6k-a4kHAWARaa8RL-Df3TE,186,4.1
126,Japan,Kyoto,Sumiya Cultural Art Museum,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 3:40",,,,국제전화번호: +81 75-351-0024 홈페이지: http://sumiyaho.sakura.ne.jp/,https://www.google.com/maps/place/?q=place_id:ChIJH-KJxSIGAWAR4SDSyr56oCQ,183,4.3
127,Japan,Kyoto,교토시 학교역사박물관,"월, 화, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00; 수: 휴무",,,,국제전화번호: +81 75-344-1305 홈페이지: http://kyo-gakurehaku.jp/,https://www.google.com/maps/place/?q=place_id:ChIJhQGL4r0IAWARJjZ5nVZpvHE,164,4.1
128,Japan,Kyoto,총견원,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 4:00",,,,국제전화번호: +81 75-492-2630 ,https://www.google.com/maps/place/?q=place_id:ChIJUzYPZPgHAWARgW1t6L_dv6o,163,4.2
129,Japan,Kyoto,Kyoto Shibori Museum,"월, 화, 수, 목, 금, 토: 오전 9:00 ~ 오후 5:00; 일: 휴무",,,,국제전화번호: +81 75-221-4252 홈페이지: https://www.shibori.jp/,https://www.google.com/maps/place/?q=place_id:ChIJnaqbvYEIAWARR68w6QipVSQ,162,4.7
130,Japan,Kyoto,노무라 문화재단 노무라 미술관,알 수 없음,,,,국제전화번호: +81 75-751-0374 홈페이지: https://nomura-museum.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJIdDdwyEJAWARjwuS-32jMFU,160,4.2
131,Japan,Kyoto,풍속박물관,"월, 화, 수, 목, 금, 토: 오전 10:00 ~ 오후 5:00; 일: 휴무",,,,국제전화번호: +81 75-351-5520 홈페이지: http://www.iz2.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJRXPLX6AIAWARz5Oj6_QbvDw,157,3.8
132,Japan,Kyoto,교세라 갤러리,"월, 화, 수, 목, 금: 오전 10:00 ~ 오후 5:00; 토, 일: 휴무",,,,국제전화번호: +81 75-604-3518 홈페이지: http://www.kyocera.co.jp/company/csr/facility/museum/,https://www.google.com/maps/place/?q=place_id:ChIJl8OjE4cFAWARy_DOOCkc0Ss,142,4.1
133,Japan,Kyoto,우토로평화기념관,"월, 금, 토, 일: 오전 10:00 ~ 오후 4:00; 화, 수, 목: 휴무",,,,국제전화번호: +81 774-26-9222 홈페이지: https://www.utoro.jp/,https://www.google.com/maps/place/?q=place_id:ChIJC2pD-k4RAWARenj64xJUrUk,136,4.4
134,Japan,Kyoto,Katsuragawa Wild Bird Park,"월, 화: 휴무; 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00",,,,국제전화번호: +81 75-332-4610 홈페이지: https://kyoto-yachoyuen.jp/,https://www.google.com/maps/place/?q=place_id:ChIJYxm6t8cAAWARfyujwDYo26M,133,3.8
135,Japan,Kyoto,도게츠 교(渡月橋),"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 75-343-0548 홈페이지: https://ja.kyoto.travel/tourism/single01.php?category_id=8&tourism_id=2682,https://maps.app.goo.gl/Y997eNyriY95vgp1A,3074,4.4
136,Japan,Kyoto,난젠지(남선사),"월, 화, 수, 목, 금, 토, 일: 오전 8:40 ~ 오후 5:00",,,,국제전화번호: +81757710365 홈페이지: https://nanzenji.or.jp/,https://maps.app.goo.gl/NWxAZQvSNU4QSfkd7,10308,4.5
137,Japan,Kyoto,도후쿠지,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 4:00",,,,국제전화번호: +81755610087 홈페이지:https://tofukuji.jp/,https://maps.app.goo.gl/RYgeanSVgC7o9Ca69,9237,4.4
138,Japan,Kyoto,선림사(영관당),"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81757610007 홈페이지: http://www.eikando.or.jp/,https://maps.app.goo.gl/YFND3bkgBcNKmhss6,7835,4.6
139,Japan,Kyoto,산젠인,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 4:30",,,,국제전화번호: +81757442531 홈페이지: http://www.sanzenin.or.jp/,https://maps.app.goo.gl/kUE1rqb6f5uVHz5v6,6555,4.5
140,Japan,Kyoto,히가시혼간지,"월, 화, 수, 목, 금, 토, 일: 오전 5:50 ~ 오후 5:30",,,,국제전화번호: +81753719181 홈페이지: http://www.higashihonganji.or.jp/,https://maps.app.goo.gl/Qy6pzJuTk7UA61RD8,10343,4.5
141,Japan,Kyoto,묘신지,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 4:00",,,,국제전화번호: +81754615226 홈페이지: https://www.myoshinji.or.jp/,https://maps.app.goo.gl/MadcgWGMP71sCHKHA,2371,4.4
