data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,popurality,rating
88,Japan,Sapporo,ROYCE' CACAO&CHOCOLATE TOWN,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00",,,, 홈페이지: https://www.royce.com/cct/?fbclid=IwAR3PM9G5PkXuSFiScW-ROz9i0BqNiNONrAi_cysbHnhETmWVKMq0L8t3L-k,https://www.google.com/maps/place/?q=place_id:ChIJDaEjLkQ7C18R_73l2CGGwoY,600,4.3
89,Japan,Sapporo,데이네 신사,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-681-2764 홈페이지: http://teinejinjya.com/,https://www.google.com/maps/place/?q=place_id:ChIJ545U1bonC18R4izq1vPbRkI,597,4.2
90,Japan,Sapporo,이시야마 녹지,"월, 화, 수, 목, 금, 토, 일: 오전 7:00 ~ 오후 9:00",,,,국제전화번호: +81 11-578-3361 홈페이지: http://www.mit-ueki.com/ishiyama_shisetu.html,https://www.google.com/maps/place/?q=place_id:ChIJm3c_1NbUCl8RRgCvfR__Gmc,596,4.1
91,Japan,Sapporo,Miyoshi Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-251-3443 홈페이지: https://miyoshi-sapporo.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJF-1F9JopC18RjL6WF2J2h6k,587,4.3
92,Japan,Sapporo,이야히코 신사,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-521-2565 홈페이지: https://www.iyahiko.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJc8EfBiMqC18RHugtnDO5jpk,565,4.3
93,Japan,Sapporo,Poropinai Observatory,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, ,https://www.google.com/maps/place/?q=place_id:ChIJX0c6rmgwdV8RmExOR5sQDvU,565,4.0
94,Japan,Sapporo,Okurayama Viewing Point,"월, 화, 수, 목, 금, 토, 일: 오전 8:30 ~ 오후 6:00",,,,국제전화번호: +81 11-641-8585 홈페이지: https://okurayama-jump.jp/facility/jump/,https://www.google.com/maps/place/?q=place_id:ChIJK7IECyzXCl8RrGiUjA8uOm4,558,4.4
95,Japan,Sapporo,Shinkotoni Shrine,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-761-0631 홈페이지: https://shinkotonijinja.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ9V_s_K8oC18R5E9HqTLaR5I,547,4.1
96,Japan,Sapporo,나가야마 기념공원,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-614-5800 ,https://www.google.com/maps/place/?q=place_id:ChIJ71S093ApC18R-FgR0l4__S4,520,4.0
97,Japan,Sapporo,Aso-beach Ishikari,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 133-62-4611 홈페이지: http://www.city.ishikari.hokkaido.jp/site/sightseeing-guide/5546.html,https://www.google.com/maps/place/?q=place_id:ChIJUeeIEPs8C18RK7ScSYynsss,509,3.8
98,Japan,Sapporo,Tenjinyama Ryokuchi Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-851-1681 ,https://www.google.com/maps/place/?q=place_id:ChIJk-e3RWUqC18R1Wzgk8-v5Jo,496,4.1
99,Japan,Sapporo,大観覧車 nORIA,"월, 화, 수, 목, 일: 오전 11:00 ~ 오후 11:00; 금, 토: 오전 11:00 ~ 오전 1:00",,,,국제전화번호: +81 11-261-8875 홈페이지: https://www.norbesa.jp/shop/4/,https://www.google.com/maps/place/?q=place_id:ChIJ0wrk_YQpC18Rcl244gc20Cw,492,4.1
100,Japan,Sapporo,Tonden Nishi Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-771-0219 홈페이지: https://www.shinomiya-zoen.co.jp/midorimirai/,https://www.google.com/maps/place/?q=place_id:ChIJv2mRMAgmC18ROchO5TxxRz0,491,3.7
101,Japan,Sapporo,Benizakura Park,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00",,,,국제전화번호: +81 11-581-4858 홈페이지: http://benizakura.jp/,https://www.google.com/maps/place/?q=place_id:ChIJDauCCELVCl8RCOmGLvSPq0g,464,3.8
102,Japan,Sapporo,토요히라 신사,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-811-1049 홈페이지: http://toyohirajinja.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJLd5rZDMqC18R1U_P74YQSpw,460,4.2
103,Japan,Sapporo,Kagakukan Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-897-3800 홈페이지: http://www2.wagamachi-guide.com/sapporo_koen/apps/list.asp?mode=2&ID=300003,https://www.google.com/maps/place/?q=place_id:ChIJKUNsOmArC18RNdA2DBNsu0Y,454,3.8
104,Japan,Sapporo,삿포로 예술의 숲 야외미술관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:45 ~ 오후 5:00",,,,국제전화번호: +81 11-592-5111 홈페이지: http://artpark.or.jp/category/miru/outdoor/,https://www.google.com/maps/place/?q=place_id:ChIJ76wfv0IrdV8R5Jdk8VwUvl4,451,4.3
105,Japan,Sapporo,모아이상,"월, 화, 수, 목, 금, 토, 일: 오전 7:00 ~ 오후 7:00",,,,국제전화번호: +81 11-592-1223 홈페이지: https://www.takinoreien.com/publics/index/49#block398-752,https://www.google.com/maps/place/?q=place_id:ChIJ_zDniIMrdV8RAD778XlEOco,449,4.3
106,Japan,Sapporo,조잔케이 신사,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-598-2012 홈페이지: https://hokkaidojinjacho.jp/%E5%AE%9A%E5%B1%B1%E6%B8%93%E7%A5%9E%E7%A4%BE/,https://www.google.com/maps/place/?q=place_id:ChIJ8UjQxCLSCl8RvZLZ5_pkYIo,446,4.1
107,Japan,Sapporo,Monami Park,"월, 화, 수, 목, 금, 토, 일: 오전 6:00 ~ 오후 8:30",,,,국제전화번호: +81 11-578-3361 홈페이지: http://www.mit-ueki.com/monami_shisetu.html,https://www.google.com/maps/place/?q=place_id:ChIJnRCFVxjVCl8R3Mc8UK1wAHU,444,4.0
108,Japan,Sapporo,Royce Rose Garden,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 6:00",,,,국제전화번호: +81 570-002-612 홈페이지: https://www.royce.com/brand/,https://www.google.com/maps/place/?q=place_id:ChIJrynm6k0lC18RkVJk1MqJQXo,437,4.3
109,Japan,Sapporo,Sapporo Salmon Museum,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:15 ~ 오후 4:45",,,,국제전화번호: +81 11-582-7555 홈페이지: https://salmon-museum.jp/,https://www.google.com/maps/place/?q=place_id:ChIJC3b3rnXVCl8RHop-jZcwWxU,421,4.1
110,Japan,Sapporo,삿포로시 아이누교류센터 (삿포로 피리카코탄),"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 8:45 ~ 오후 10:00",,,,국제전화번호: +81 11-596-5961 홈페이지: https://www.city.sapporo.jp/shimin/pirka-kotan/,https://www.google.com/maps/place/?q=place_id:ChIJs9QMJbrTCl8Rui2NTX_XpkU,416,4.2
111,Japan,Sapporo,Sapporo City Sewage Science Museum,"월, 화, 수, 목, 금, 토, 일: 오전 9:30 ~ 오후 5:00",,,,국제전화번호: +81 11-717-0046 홈페이지: https://sapporo-src.com/kagakukan/,https://www.google.com/maps/place/?q=place_id:ChIJma4LmLIoC18RzDLl3KkFdzo,408,3.9
112,Japan,Sapporo,삿포로시 수도기념관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:30 ~ 오후 4:30",,,,국제전화번호: +81 11-561-8928 홈페이지: http://www.swsa.jp/museum/,https://www.google.com/maps/place/?q=place_id:ChIJR-w-JQcqC18RV3nZN2EPwG0,401,4.2
113,Japan,Sapporo,삿포로 시민 갤러리,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00",,,,국제전화번호: +81 11-271-5471 홈페이지: http://www.sapporo-shimin-gallery.jp/,https://www.google.com/maps/place/?q=place_id:ChIJq6oaankpC18RPgAlFZvy8qg,387,3.7
114,Japan,Sapporo,신영사,"월, 화, 수, 목, 금, 토, 일: 오전 8:00 ~ 오후 4:00",,,,국제전화번호: +81 11-511-0927 홈페이지: http://sineiji.racms.jp/,https://www.google.com/maps/place/?q=place_id:ChIJv5pJToYpC18RSlr4bVjL_Aw,370,4.4
115,Japan,Sapporo,핫사무 신사,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-661-3973 홈페이지: http://www.hassamujinja.com/index.html,https://www.google.com/maps/place/?q=place_id:ChIJVXx382YoC18R2I6QfvnD9ZQ,353,4.0
116,Japan,Sapporo,미기시 고타로 미술관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:30 ~ 오후 5:00",,,,국제전화번호: +81 11-644-8901 홈페이지: https://artmuseum.pref.hokkaido.lg.jp/mkb/,https://www.google.com/maps/place/?q=place_id:ChIJdx8Bfr0pC18RTVJoPgbscnY,347,4.0
117,Japan,Sapporo,Miyanooka Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-662-2424 홈페이지: http://www.city.sapporo.jp/shisetsuannai/527.html,https://www.google.com/maps/place/?q=place_id:ChIJ1ymqvhAoC18RLlj1RlBzSpc,346,3.9
118,Japan,Sapporo,cube garden,"월, 화, 수, 목, 금: 오전 11:00 ~ 오후 5:00; 토, 일: 휴무",,,,국제전화번호: +81 11-210-9500 홈페이지: http://www.cube-garden.com/,https://www.google.com/maps/place/?q=place_id:ChIJs2S003YpC18RlOcEIe3Fp1E,337,4.1
119,Japan,Sapporo,Fairy Fontaine,"월, 화, 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 11:00",,,,국제전화번호: +81 11-773-3311 홈페이지: http://www.gateauxkingdom.com/pool-spa/,https://www.google.com/maps/place/?q=place_id:ChIJU_N0yhwlC18Rn23e_ZRwcEM,335,3.9
120,Japan,Sapporo,쓰키사무 신사,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-851-0857 홈페이지: https://tsukisamujinja.com/,https://www.google.com/maps/place/?q=place_id:ChIJub141k8qC18Ru9VX0_6cp_4,327,4.2
121,Japan,Sapporo,아스카제 공원,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-681-3940 홈페이지: http://www.sapporo-park.or.jp/asukaze/,https://www.google.com/maps/place/?q=place_id:ChIJeeH9AB4nC18RJm9Io3pYmf4,319,4.2
122,Japan,Sapporo,Hoshioki Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-685-6770 홈페이지: https://sapporo.mypl.net/teine/shop/00000359913/,https://www.google.com/maps/place/?q=place_id:ChIJsb4UJGonC18RuDPEzxQWPu0,316,4.4
123,Japan,Sapporo,Shinano Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 4:00",,,,국제전화번호: +81 11-892-3085 홈페이지: https://hokkaidojinjacho.jp/%E4%BF%A1%E6%BF%83%E7%A5%9E%E7%A4%BE/,https://www.google.com/maps/place/?q=place_id:ChIJDzu2Yn0rC18RFU9EfEH4XZk,304,4.2
124,Japan,Sapporo,Hassamu Riverside Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-667-3201 ,https://www.google.com/maps/place/?q=place_id:ChIJU_nMiUgoC18RQwqZH61x_xA,301,4.0
125,Japan,Sapporo,Retsureppu Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:30",,,,국제전화번호: +81 11-711-9773 홈페이지: https://hokkaidojinjacho.jp/%E7%83%88%E3%80%85%E5%B8%83%E7%A5%9E%E7%A4%BE/,https://www.google.com/maps/place/?q=place_id:ChIJnZPZlDUvC18R5atMUiqEGqA,300,4.3
126,Japan,Sapporo,Toyohira River Water Garden,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-211-2536 홈페이지: https://sapporo-park.or.jp/toyojyouryu/facility/water_garden/,https://www.google.com/maps/place/?q=place_id:ChIJK5bTpHYqC18RTBwH4i5vds0,293,4.0
127,Japan,Sapporo,Sapporomura Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 4:00",,,,국제전화번호: +81 11-741-7789 홈페이지: https://hokkaidojinjacho.jp/%E6%9C%AD%E5%B9%8C%E6%9D%91%E7%A5%9E%E7%A4%BE/,https://www.google.com/maps/place/?q=place_id:ChIJh-EI5jspC18R60APvUiyOes,278,4.1
128,Japan,Sapporo,Kitazono Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-781-3521 홈페이지: http://www2.wagamachi-guide.com/sapporo_koen/apps/list.asp?mode=2&ID=730001,https://www.google.com/maps/place/?q=place_id:ChIJM8FLNy8pC18RNoKTzCBJ7mE,272,4.0
129,Japan,Sapporo,Jyogaishijo (Jyogai Market),"월, 화, 수, 목, 금, 토, 일: 오전 6:00 ~ 오후 5:00",,,,국제전화번호: +81 11-621-7044 홈페이지: https://www.jyogaishijyo.com/,https://www.google.com/maps/place/?q=place_id:ChIJNaAFxLEpC18R9zvo9EuU_K0,270,3.9
130,Japan,Sapporo,"Jozankei Farm, Fruit Theme Park","월, 화, 목, 금, 토, 일: 오전 10:00 ~ 오후 5:00; 수: 휴무",,,,국제전화번호: +81 11-598-4050 홈페이지: https://jozankei-farm.com/,https://www.google.com/maps/place/?q=place_id:ChIJV23QFJrNCl8RyMFy8dzk21U,268,3.6
131,Japan,Sapporo,삿포로시 천문대,"월: 휴무; 화: 오전 10:00 ~ 오후 12:00; 수, 목, 금, 토, 일: 오전 10:00 ~ 오후 12:00, 오후 2:00~4:00",,,,국제전화번호: +81 11-511-9624 ,https://www.google.com/maps/place/?q=place_id:ChIJP6r-LyEqC18RmXIwzX9wEZM,260,4.4
132,Japan,Sapporo,Baba Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-897-3800 홈페이지: http://www2.wagamachi-guide.com/sapporo_koen/apps/list.asp?mode=2&ID=745004,https://www.google.com/maps/place/?q=place_id:ChIJWf92JGgrC18R0DR4JhIjjp4,258,4.0
133,Japan,Sapporo,Shojin Riverside Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-851-1681 ,https://www.google.com/maps/place/?q=place_id:ChIJeQmXIm4qC18RUvh5zmjwBVA,254,4.0
134,Japan,Sapporo,Mansei Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-864-8125 홈페이지: https://www.city.sapporo.jp/shiroishi/,https://www.google.com/maps/place/?q=place_id:ChIJyUp_eq8rC18RLu9g3OWoL8Y,246,3.7
135,Japan,Sapporo,円山山頂,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,, ,https://www.google.com/maps/place/?q=place_id:ChIJtdPaquUpC18R2Ms7v7vukWo,241,4.6
136,Japan,Sapporo,Oyachi Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-891-2235 홈페이지: https://hokkaidojinjacho.jp/%E5%A4%A7%E8%B0%B7%E5%9C%B0%E7%A5%9E%E7%A4%BE/,https://www.google.com/maps/place/?q=place_id:ChIJ3Y6JHRUrC18RxLjWrBqlLEA,240,4.2
137,Japan,Sapporo,삿포로시중앙도매시장,"월, 화, 목, 금, 토: 24시간 영업; 수, 일: 휴무",,,,국제전화번호: +81 11-611-3111 홈페이지: http://www.sapporo-market.gr.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ0SAA6q0pC18Ril72znQb3eE,239,3.8
138,Japan,Sapporo,가이타쿠 신사,"월, 화, 수, 목, 금, 토, 일: 오전 6:00 ~ 오후 4:00",,,,국제전화번호: +81 11-611-0261 홈페이지: http://www.hokkaidojingu.or.jp/keidaisya.html,https://www.google.com/maps/place/?q=place_id:ChIJAeUXwsIpC18Rhx_V-MGUlc8,232,4.5
139,Japan,Sapporo,Otaru Dream Beach,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 7:00",,,,국제전화번호: +81 134-62-3003 홈페이지: https://www.city.otaru.lg.jp/kankou/osusume/kaisuiyoku/,https://www.google.com/maps/place/?q=place_id:ChIJj3YXOSshC18Rk_XiH3R1Y6g,224,3.5
140,Japan,Sapporo,Hinomaru Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-781-3521 ,https://www.google.com/maps/place/?q=place_id:ChIJmwNEWDQvC18RJbjzkIuRCc0,224,3.7
141,Japan,Sapporo,Taihei Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-771-0219 홈페이지: http://www2.wagamachi-guide.com/sapporo_koen/apps/list.asp?mode=2&ID=620001,https://www.google.com/maps/place/?q=place_id:ChIJD39aj4wlC18RERlnYYYA9yo,221,3.7
142,Japan,Sapporo,Sapporo Hachimangu Shrine,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 5:00",,,,국제전화번호: +81 11-377-3288 홈페이지: https://sapporohachimangu.com/,https://www.google.com/maps/place/?q=place_id:ChIJUwL8cArWdF8Rl6LLRYNdrDM,208,4.4
143,Japan,Sapporo,Ranshima Beach,알 수 없음,,,,국제전화번호: +81 134-64-2831 홈페이지: https://www.city.otaru.lg.jp/kankou/osusume/kaisuiyoku/,https://www.google.com/maps/place/?q=place_id:ChIJkT95MDnkCl8RURO2DBdvKZs,208,4.3
144,Japan,Sapporo,동본원사 삿포로 별원,"월, 화, 수, 목, 금, 토, 일: 오전 6:00 ~ 오후 8:00",,,,국제전화번호: +81 11-511-0502 홈페이지: http://www.ohigashi.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJW7-GE4kpC18R0-RNl0stL08,196,3.9
145,Japan,Sapporo,홋카이도립 문학관,"월: 휴무; 화, 수, 목, 금, 토, 일: 오전 9:30 ~ 오후 5:00",,,,국제전화번호: +81 11-511-7655 홈페이지: https://www.h-bungaku.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ70ipBSQqC18R5LVaByAwhzY,194,3.9
146,Japan,Sapporo,Sapporo Art Museum,"월, 화, 수, 목, 금, 토, 일: 오전 9:45 ~ 오후 5:00",,,,국제전화번호: +81 11-591-0090 홈페이지: https://artpark.or.jp/shisetsu/sapporo-art-museum/,https://www.google.com/maps/place/?q=place_id:ChIJDbKr_d0rdV8Rw4ZpJ2OSTSg,188,4.2
147,Japan,Sapporo,야마하나 공원,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-614-5800 홈페이지: https://sapporopark.com/4130/,https://www.google.com/maps/place/?q=place_id:ChIJQUndyR4qC18RM9GBYY9GLuA,178,3.9
148,Japan,Sapporo,Aoba Central Park,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81 11-897-3800 홈페이지: https://sapporopark.com/29695/,https://www.google.com/maps/place/?q=place_id:ChIJTzQh9lsrC18RxEQPH7m3M6o,178,3.8
149,Japan,Sapporo,모이와 산로쿠,알 수 없음,,,,국제전화번호: +81 11-561-8177 홈페이지: http://moiwa.sapporo-dc.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJYZFWNgYqC18RQZWynSUH-rg,177,4.1
150,Japan,Sapporo,설인메구밀크 낙농과 우유의 역사관,"월, 화, 수, 목, 금 : 오전 9:00 ~ 오후 5:00, 토, 일: 휴무",,,,국제전화번호: +81117042329 홈페이지: https://www.meg-snow.com/fun/factory/sapporo.html,https://maps.app.goo.gl/2w8PuCLpy2yJKyWa6,145,4.0
151,Japan,Sapporo,성은비,"월, 화, 수, 목, 금, 토, 일: 24시간 영업",,,,국제전화번호: +81112510438 홈페이지: http://www.sapporo-park.or.jp/odori/guide/guide_detail04/,https://maps.app.goo.gl/te8Bnh3HXoDuLTCc9,162,3.6
152,Japan,Sapporo,"헤이세이 포플러 가로수길",알 수 없음,,,,국제전화번호: +81117162111,https://maps.app.goo.gl/tEYbqkBbH9V3Q1JRA,449,4.1
